2016-04-17 20:50:46.966243, 2000, 2001, 0, 8320, 16, 0.002469
2016-04-17 20:50:46.967054, 2001, 41192, 8320, 0, 0, 0.002450
2016-04-17 20:50:46.971461, 2001, 41192, 8320, 0, 0, 0.002450
2016-04-17 20:50:46.973649, 2000, 2001, 0, 8448, 16, 0.002450
2016-04-17 20:50:46.976968, 2001, 41192, 8448, 0, 0, 0.002661
2016-04-17 20:50:46.982725, 2001, 41192, 8448, 0, 0, 0.002661
2016-04-17 20:50:46.988185, 2001, 41192, 8448, 0, 0, 0.002661
2016-04-17 20:50:46.990097, 2000, 2001, 0, 8576, 16, 0.002661
2016-04-17 20:50:46.990862, 2001, 41192, 8576, 0, 0, 0.002632
2016-04-17 20:50:46.996260, 2001, 41192, 8576, 0, 0, 0.002632
2016-04-17 20:50:46.997858, 2000, 2001, 0, 8704, 16, 0.002632
2016-04-17 20:50:46.999233, 2001, 41192, 8704, 0, 0, 0.002590
2016-04-17 20:50:47.000332, 2000, 2001, 0, 8832, 16, 0.002590
2016-04-17 20:50:47.001235, 2001, 41192, 8832, 0, 0, 0.002520
2016-04-17 20:50:47.006599, 2001, 41192, 8832, 0, 0, 0.002520
2016-04-17 20:50:47.007886, 2000, 2001, 0, 8960, 16, 0.002520
2016-04-17 20:50:47.008699, 2001, 41192, 8960, 0, 0, 0.002460
2016-04-17 20:50:47.015663, 2001, 41192, 8960, 0, 0, 0.002460
2016-04-17 20:50:47.015807, 2000, 2001, 0, 9088, 16, 0.002460
2016-04-17 20:50:47.016630, 2001, 41192, 9088, 0, 0, 0.002431
2016-04-17 20:50:47.022223, 2001, 41192, 9088, 0, 0, 0.002431
2016-04-17 20:50:47.022938, 2000, 2001, 0, 9216, 16, 0.002431
2016-04-17 20:50:47.023451, 2001, 41192, 9216, 0, 0, 0.002414
2016-04-17 20:50:47.025004, 2000, 2001, 0, 9344, 16, 0.002414
2016-04-17 20:50:47.025665, 2001, 41192, 9344, 0, 0, 0.002358
2016-04-17 20:50:47.030397, 2001, 41192, 9344, 0, 0, 0.002358
2016-04-17 20:50:47.034972, 2001, 41192, 9344, 0, 0, 0.002358
2016-04-17 20:50:47.039331, 2001, 41192, 9344, 0, 0, 0.002358
2016-04-17 20:50:47.043935, 2001, 41192, 9344, 0, 0, 0.002358
2016-04-17 20:50:47.045600, 2000, 2001, 0, 9472, 16, 0.002358
2016-04-17 20:50:47.046593, 2001, 41192, 9472, 0, 0, 0.002377
2016-04-17 20:50:47.048315, 2000, 2001, 0, 9600, 16, 0.002377
2016-04-17 20:50:47.051146, 2001, 41192, 9600, 0, 0, 0.002387
2016-04-17 20:50:47.056708, 2001, 41192, 9600, 0, 0, 0.002387
2016-04-17 20:50:47.057108, 2000, 2001, 0, 9728, 16, 0.002387
2016-04-17 20:50:47.057740, 2001, 41192, 9728, 0, 0, 0.002348
2016-04-17 20:50:47.059235, 2000, 2001, 0, 9856, 16, 0.002348
2016-04-17 20:50:47.059755, 2001, 41192, 9856, 0, 0, 0.002301
2016-04-17 20:50:47.064646, 2001, 41192, 9856, 0, 0, 0.002301
2016-04-17 20:50:47.069041, 2001, 41192, 9856, 0, 0, 0.002301
2016-04-17 20:50:47.070320, 2000, 2001, 0, 9984, 16, 0.002301
2016-04-17 20:50:47.071098, 2001, 41192, 9984, 0, 0, 0.002285
2016-04-17 20:50:47.072938, 2000, 2001, 0, 10112, 16, 0.002285
2016-04-17 20:50:47.073682, 2001, 41192, 10112, 0, 0, 0.002298
2016-04-17 20:50:47.075425, 2000, 2001, 0, 10240, 16, 0.002298
2016-04-17 20:50:47.076242, 2001, 41192, 10240, 0, 0, 0.002300
2016-04-17 20:50:47.080802, 2001, 41192, 10240, 0, 0, 0.002300
2016-04-17 20:50:47.081834, 2000, 2001, 0, 10368, 16, 0.002300
2016-04-17 20:50:47.082878, 2001, 41192, 10368, 0, 0, 0.002300
2016-04-17 20:50:47.086702, 2001, 41192, 10368, 0, 0, 0.002300
2016-04-17 20:50:47.090404, 2001, 41192, 10368, 0, 0, 0.002300
2016-04-17 20:50:47.091865, 2000, 2001, 0, 10496, 16, 0.002300
2016-04-17 20:50:47.092447, 2001, 41192, 10496, 0, 0, 0.002275
2016-04-17 20:50:47.096020, 2001, 41192, 10496, 0, 0, 0.002275
2016-04-17 20:50:47.099556, 2001, 41192, 10496, 0, 0, 0.002275
2016-04-17 20:50:47.101367, 2000, 2001, 0, 10624, 16, 0.002275
