2016-04-17 20:50:47.156522, 1745, 41192, 11136, 0, 0
2016-04-17 20:50:47.161344, 2001, 41192, 11136, 0, 0
2016-04-17 20:50:47.161850, 2000, 2001, 0, 11264, 16
2016-04-17 20:50:47.164150, 2001, 41192, 11264, 0, 0
2016-04-17 20:50:47.164477, 2000, 2001, 0, 11392, 16
2016-04-17 20:50:47.170744, 1745, 41192, 11392, 0, 0
2016-04-17 20:50:47.190920, 2001, 41192, 11392, 0, 0
2016-04-17 20:50:47.191323, 2000, 2001, 0, 11520, 16
2016-04-17 20:50:47.193245, 2001, 41192, 11520, 0, 0
2016-04-17 20:50:47.193633, 2000, 2001, 0, 11648, 16
2016-04-17 20:50:47.196055, 2001, 41192, 11648, 0, 0
2016-04-17 20:50:47.196544, 2000, 2001, 0, 11776, 16
2016-04-17 20:50:47.198806, 2001, 41192, 11776, 0, 0
2016-04-17 20:50:47.199220, 2000, 2001, 0, 11904, 16
2016-04-17 20:50:47.201364, 2001, 41192, 11904, 0, 0
2016-04-17 20:50:47.201719, 2000, 2001, 0, 12032, 16
2016-04-17 20:50:47.203875, 2001, 41192, 12032, 0, 0
2016-04-17 20:50:47.204201, 2000, 2001, 0, 12160, 16
2016-04-17 20:50:47.210618, 2001, 41192, 12160, 0, 0
2016-04-17 20:50:47.210928, 2000, 2001, 0, 12288, 16
2016-04-17 20:50:47.217513, 2001, 41192, 12288, 0, 0
2016-04-17 20:50:47.217829, 2000, 2001, 0, 12416, 16
2016-04-17 20:50:47.228489, 1745, 41192, 12416, 0, 0
2016-04-17 20:50:47.233139, 2001, 41192, 12416, 0, 0
2016-04-17 20:50:47.233734, 2000, 2001, 0, 12544, 16
2016-04-17 20:50:47.235895, 1745, 41192, 12544, 0, 0
2016-04-17 20:50:47.240651, 1745, 41192, 12544, 0, 0
2016-04-17 20:50:47.245357, 2001, 41192, 12544, 0, 0
2016-04-17 20:50:47.246022, 2000, 2001, 0, 12672, 16
2016-04-17 20:50:47.248481, 2001, 41192, 12672, 0, 0
2016-04-17 20:50:47.248791, 2000, 2001, 0, 12800, 16
2016-04-17 20:50:47.251074, 2001, 41192, 12800, 0, 0
2016-04-17 20:50:47.253038, 2000, 2001, 0, 12928, 16
2016-04-17 20:50:47.255720, 2001, 41192, 12928, 0, 0
2016-04-17 20:50:47.256180, 2000, 2001, 0, 13056, 16
